cve_id,actual_score,predicted_score,residual,abs_residual,flagged,severity_band
CVE-2024-39414,4.3,5.2472,-0.9472,0.9472,True,MEDIUM
CVE-2024-39415,4.3,5.2472,-0.9472,0.9472,True,MEDIUM
CVE-2022-36453,8.8,7.8529,0.9471,0.9471,True,HIGH
CVE-2024-7433,8.8,7.8529,0.9471,0.9471,True,HIGH
CVE-2012-4392,7.5,8.4471,-0.9471,0.9471,True,HIGH
CVE-2025-20048,6.7,5.7529,0.9471,0.9471,True,MEDIUM
CVE-2020-0348,4.9,5.8469,-0.9469,0.9469,True,MEDIUM
CVE-2025-31466,8.5,7.5533,0.9467,0.9467,True,HIGH
CVE-2008-3807,9.3,8.3534,0.9466,0.9466,True,CRITICAL
CVE-2021-21487,8.8,7.8535,0.9465,0.9465,True,HIGH
CVE-2024-0718,2.4,3.3464,-0.9464,0.9464,True,LOW
CVE-2023-37196,8.8,7.8538,0.9462,0.9462,True,HIGH
CVE-2024-10900,6.5,5.5538,0.9462,0.9462,True,MEDIUM
CVE-2021-34715,4.7,5.6462,-0.9462,0.9462,True,MEDIUM
CVE-2015-10108,4.3,5.2456,-0.9456,0.9456,True,MEDIUM
CVE-2021-22312,6.5,5.5545,0.9455,0.9455,True,MEDIUM
CVE-2023-42531,6.2,5.2546,0.9454,0.9454,True,MEDIUM
CVE-2008-4007,6.5,5.5546,0.9454,0.9454,True,MEDIUM
CVE-2012-0543,4.3,5.2453,-0.9453,0.9453,True,MEDIUM
CVE-2018-18557,8.8,7.8548,0.9452,0.9452,True,HIGH
CVE-2024-34153,6.7,5.7548,0.9452,0.9452,True,MEDIUM
CVE-2025-15443,4.7,5.645,-0.945,0.945,True,MEDIUM
CVE-2025-2136,8.8,7.8551,0.9449,0.9449,True,HIGH
CVE-2024-49559,8.8,7.8552,0.9448,0.9448,True,HIGH
CVE-2024-10366,6.5,5.5552,0.9448,0.9448,True,MEDIUM
CVE-2005-2891,6.4,5.4552,0.9448,0.9448,True,MEDIUM
CVE-2024-32642,8.8,7.856,0.944,0.944,True,HIGH
CVE-2015-8379,8.8,7.8564,0.9436,0.9436,True,HIGH
CVE-2025-37158,6.7,5.7564,0.9436,0.9436,True,MEDIUM
CVE-2021-26968,4.8,5.7432,-0.9432,0.9432,True,MEDIUM
CVE-2018-10117,8.8,7.857,0.943,0.943,True,HIGH
CVE-2019-20013,6.5,5.5571,0.9429,0.9429,True,MEDIUM
CVE-2022-2710,4.8,5.7428,-0.9428,0.9428,True,MEDIUM
CVE-2020-14264,3.9,2.9573,0.9427,0.9427,True,LOW
CVE-2022-25199,8.8,7.8575,0.9425,0.9425,True,HIGH
CVE-2025-28201,6.8,5.8584,0.9416,0.9416,True,MEDIUM
CVE-2023-2983,8.8,7.8587,0.9413,0.9413,True,HIGH
CVE-2025-24736,4.3,5.2411,-0.9411,0.9411,True,MEDIUM
CVE-2025-9635,4.3,5.2411,-0.9411,0.9411,True,MEDIUM
CVE-2022-2967,6.5,5.5596,0.9404,0.9404,True,MEDIUM
CVE-2024-43192,6.5,5.5596,0.9404,0.9404,True,MEDIUM
CVE-2008-4863,6.9,5.9596,0.9404,0.9404,True,MEDIUM
CVE-2025-2853,6.5,5.5597,0.9403,0.9403,True,MEDIUM
CVE-2016-4069,8.8,7.8599,0.9401,0.9401,True,HIGH
CVE-2025-54805,6.5,5.56,0.94,0.94,True,MEDIUM
CVE-2025-24733,6.5,5.5604,0.9396,0.9396,True,MEDIUM
CVE-2025-9524,4.3,5.239,-0.939,0.939,True,MEDIUM
CVE-2025-62739,8.8,7.861,0.939,0.939,True,HIGH
CVE-2025-6434,4.3,5.239,-0.939,0.939,True,MEDIUM
CVE-2004-2659,4.0,4.939,-0.939,0.939,True,MEDIUM
CVE-2008-5303,6.9,5.9613,0.9387,0.9387,True,MEDIUM
CVE-2025-4513,4.3,5.238,-0.938,0.938,True,MEDIUM
CVE-2015-2622,4.3,5.2377,-0.9377,0.9377,True,MEDIUM
CVE-2023-2378,6.3,5.3624,0.9376,0.9376,True,MEDIUM
CVE-2025-54859,4.8,5.7376,-0.9376,0.9376,True,MEDIUM
CVE-2023-40726,8.8,7.8628,0.9372,0.9372,True,HIGH
CVE-2020-4003,6.5,5.5628,0.9372,0.9372,True,MEDIUM
CVE-2025-61955,8.8,7.863,0.937,0.937,True,HIGH
CVE-2025-2547,4.3,5.2368,-0.9368,0.9368,True,MEDIUM
CVE-2016-7123,8.8,7.8634,0.9366,0.9366,True,HIGH
CVE-2009-1013,6.4,5.4637,0.9363,0.9363,True,MEDIUM
CVE-2025-7835,4.3,5.236,-0.936,0.936,True,MEDIUM
CVE-2021-28174,6.5,5.564,0.936,0.936,True,MEDIUM
CVE-2020-3529,8.6,7.6641,0.9359,0.9359,True,HIGH
CVE-2012-1661,9.3,8.3644,0.9356,0.9356,True,CRITICAL
CVE-2015-1618,4.0,4.9354,-0.9354,0.9354,True,MEDIUM
CVE-2022-25995,8.8,7.8648,0.9352,0.9352,True,HIGH
CVE-2003-0903,10.0,9.0653,0.9347,0.9347,True,CRITICAL
CVE-2016-9127,8.8,7.8654,0.9346,0.9346,True,HIGH
CVE-2009-3375,4.3,5.2346,-0.9346,0.9346,True,MEDIUM
CVE-2021-25475,3.9,2.9656,0.9344,0.9344,True,LOW
CVE-2024-20287,6.5,5.5656,0.9344,0.9344,True,MEDIUM
CVE-2000-0107,7.2,8.1343,-0.9343,0.9343,True,HIGH
CVE-2008-1190,9.3,8.3657,0.9343,0.9343,True,CRITICAL
CVE-2023-37889,4.3,5.2342,-0.9342,0.9342,True,MEDIUM
CVE-2002-0430,3.7,2.7661,0.9339,0.9339,True,LOW
CVE-2011-3441,4.3,5.2338,-0.9338,0.9338,True,MEDIUM
CVE-2025-3977,4.3,5.2332,-0.9332,0.9332,True,MEDIUM
CVE-2018-12716,4.3,5.2331,-0.9331,0.9331,True,MEDIUM
CVE-2025-12037,4.4,5.3331,-0.9331,0.9331,True,MEDIUM
CVE-2020-25746,4.6,5.5326,-0.9326,0.9326,True,MEDIUM
CVE-2024-2758,6.3,5.3678,0.9322,0.9322,True,MEDIUM
CVE-2020-9301,8.8,7.8681,0.9319,0.9319,True,HIGH
CVE-2023-47992,8.8,7.8682,0.9318,0.9318,True,HIGH
CVE-2020-25036,8.8,7.8683,0.9317,0.9317,True,HIGH
CVE-2011-2863,6.5,5.5684,0.9316,0.9316,True,MEDIUM
CVE-2025-47967,4.7,5.6315,-0.9315,0.9315,True,MEDIUM
CVE-2024-0880,4.3,5.2314,-0.9314,0.9314,True,MEDIUM
CVE-2012-5893,6.8,5.8686,0.9314,0.9314,True,MEDIUM
CVE-2013-0751,5.8,4.8689,0.9311,0.9311,True,MEDIUM
CVE-2008-3855,4.6,5.5311,-0.9311,0.9311,True,MEDIUM
CVE-2025-9194,4.3,5.231,-0.931,0.931,True,MEDIUM
CVE-2024-6449,6.5,5.569,0.931,0.931,True,MEDIUM
CVE-2024-1909,4.3,5.231,-0.931,0.931,True,MEDIUM
CVE-2021-40693,6.5,5.5691,0.9309,0.9309,True,MEDIUM
CVE-2019-6614,6.5,5.5693,0.9307,0.9307,True,MEDIUM
CVE-2015-7454,4.3,5.2305,-0.9305,0.9305,True,MEDIUM
CVE-2021-28558,8.8,7.8699,0.9301,0.9301,True,HIGH
CVE-2022-50084,7.1,8.0297,-0.9297,0.9297,True,HIGH
CVE-2022-30738,4.3,5.2295,-0.9295,0.9295,True,MEDIUM
CVE-2024-54780,8.8,7.8706,0.9294,0.9294,True,HIGH
CVE-2007-3205,5.0,5.9294,-0.9294,0.9294,True,MEDIUM
CVE-2018-3013,6.5,5.5709,0.9291,0.9291,True,MEDIUM
CVE-2011-4371,7.5,8.4291,-0.9291,0.9291,True,HIGH
CVE-2025-47451,4.3,5.2288,-0.9288,0.9288,True,MEDIUM
CVE-2015-2650,4.0,4.9288,-0.9288,0.9288,True,MEDIUM
CVE-2024-5974,7.2,8.1287,-0.9287,0.9287,True,HIGH
CVE-2017-0567,7.0,7.9287,-0.9287,0.9287,True,HIGH
CVE-2008-4560,7.8,8.7285,-0.9285,0.9285,True,HIGH
CVE-2016-4595,4.6,5.5283,-0.9283,0.9283,True,MEDIUM
CVE-2007-4685,7.2,8.1277,-0.9277,0.9277,True,HIGH
CVE-2024-0750,8.8,7.8725,0.9275,0.9275,True,HIGH
CVE-2013-0858,9.3,8.3727,0.9273,0.9273,True,CRITICAL
CVE-2023-28574,9.0,9.9272,-0.9272,0.9272,True,CRITICAL
CVE-2025-24753,4.3,5.2271,-0.9271,0.9271,True,MEDIUM
CVE-2025-46316,4.3,5.227,-0.927,0.927,True,MEDIUM
CVE-2019-19534,2.4,3.327,-0.927,0.927,True,LOW
CVE-2020-29368,7.0,7.9269,-0.9269,0.9269,True,HIGH
CVE-2017-18770,6.8,5.8732,0.9268,0.9268,True,MEDIUM
CVE-2025-12290,4.3,5.2267,-0.9267,0.9267,True,MEDIUM
CVE-2022-25597,8.8,7.8734,0.9266,0.9266,True,HIGH
CVE-2017-17727,8.8,7.8735,0.9265,0.9265,True,HIGH
CVE-2022-45857,6.5,5.5735,0.9265,0.9265,True,MEDIUM
CVE-2025-3987,6.3,5.3736,0.9264,0.9264,True,MEDIUM
CVE-2021-38445,7.0,7.9264,-0.9264,0.9264,True,HIGH
CVE-2024-47840,4.8,5.7261,-0.9261,0.9261,True,MEDIUM
CVE-2024-12869,4.3,5.2261,-0.9261,0.9261,True,MEDIUM
CVE-2021-26403,6.5,5.574,0.926,0.926,True,MEDIUM
CVE-2018-1850,8.8,7.8743,0.9257,0.9257,True,HIGH
CVE-2023-42969,3.3,2.3744,0.9256,0.9256,True,LOW
CVE-2008-2851,10.0,9.0744,0.9256,0.9256,True,CRITICAL
CVE-2023-26267,6.5,5.5745,0.9255,0.9255,True,MEDIUM
CVE-2017-2511,6.5,5.5748,0.9252,0.9252,True,MEDIUM
CVE-2017-16560,4.3,5.2248,-0.9248,0.9248,True,MEDIUM
CVE-2015-7442,7.0,7.9248,-0.9248,0.9248,True,HIGH
CVE-2022-4822,2.4,3.3246,-0.9246,0.9246,True,LOW
CVE-2013-3075,10.0,9.0755,0.9245,0.9245,True,CRITICAL
CVE-2015-6839,4.6,5.5244,-0.9244,0.9244,True,MEDIUM
CVE-2025-24436,4.3,5.2243,-0.9243,0.9243,True,MEDIUM
CVE-2021-35226,6.5,5.5758,0.9242,0.9242,True,MEDIUM
CVE-2023-47020,8.8,7.876,0.924,0.924,True,HIGH
CVE-2021-25477,4.4,5.3239,-0.9239,0.9239,True,MEDIUM
CVE-2024-35245,6.7,5.7761,0.9239,0.9239,True,MEDIUM
CVE-2021-0559,6.5,5.5761,0.9239,0.9239,True,MEDIUM
CVE-2016-0862,6.5,5.5763,0.9237,0.9237,True,MEDIUM
CVE-2025-31267,4.6,5.5235,-0.9235,0.9235,True,MEDIUM
CVE-2013-6169,4.3,5.2234,-0.9234,0.9234,True,MEDIUM
CVE-2024-6776,8.8,7.8766,0.9234,0.9234,True,HIGH
CVE-2006-6401,6.8,5.8769,0.9231,0.9231,True,MEDIUM
CVE-2013-5185,4.3,5.223,-0.923,0.923,True,MEDIUM
CVE-2023-21360,6.7,5.7771,0.9229,0.9229,True,MEDIUM
CVE-2016-5314,8.8,7.8773,0.9227,0.9227,True,HIGH
CVE-2014-2783,6.4,5.4774,0.9226,0.9226,True,MEDIUM
CVE-2026-1045,4.4,5.3223,-0.9223,0.9223,True,MEDIUM
CVE-2019-9970,6.5,5.578,0.922,0.922,True,MEDIUM
CVE-2020-4475,6.5,5.5781,0.9219,0.9219,True,MEDIUM
CVE-2026-21680,6.5,5.5782,0.9218,0.9218,True,MEDIUM
CVE-2023-43089,4.4,5.3218,-0.9218,0.9218,True,MEDIUM
CVE-2023-5487,6.5,5.5784,0.9216,0.9216,True,MEDIUM
CVE-2022-43031,8.8,7.8786,0.9214,0.9214,True,HIGH
CVE-2022-4588,2.4,3.3211,-0.9211,0.9211,True,LOW
CVE-2020-27232,8.8,7.879,0.921,0.921,True,HIGH
CVE-2020-25198,8.8,7.879,0.921,0.921,True,HIGH
CVE-2024-1033,4.3,5.221,-0.921,0.921,True,MEDIUM
CVE-2023-33302,4.7,5.6208,-0.9208,0.9208,True,MEDIUM
CVE-2020-8883,4.3,5.2207,-0.9207,0.9207,True,MEDIUM
CVE-2025-10307,6.5,5.5793,0.9207,0.9207,True,MEDIUM
